"code","name","OLCU_BR1","price","price2","NAKLIYET_TUT","KDV_ORANI","BARKOD1","BARKOD2","BARKOD3","ALIS_KDV_KODU","ALIS_FIAT1","ALIS_FIAT2","ALIS_FIAT3","ALIS_FIAT4"
"KIRT-52029","25*30 SAPLI MOP ZIMPARA","AD","1.10000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52030","50*25 SAPLI MOP ZIMPARA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52031","80*20 SAPLI MOP ZIMPARA","AD","1.77000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52032","T25 LOKMALI TORK ALLEN","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52033","ANTRASİT GRİ SİLİKON","AD","65.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52034","KAR KÜREĞİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52035","TWİST DÖNER PASPAS SETİ","AD","450.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52036","M12 PROFİL MENGENESİ","AD","59.32000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52037","FERM JSM1023 DEKUPAJ TESTERE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52038","FERM PMM1006 KARIŞTIRICI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52039","FERM FX CDM1151 AKÜLÜ MATKAP","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52040","ELTOS TUTKAL BOYA KARIŞTIRICI","AD","380.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52041","DBK MG135 GRAVÜR SETİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52042","BAVARIA BCD 18 AKÜLÜ VİDALAMA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52043","G3 PASTA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52044","G3 WAX","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52045","PASTA SÜNGERİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52046","M12 PROFİL AYAK TAKIMI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52047","8X8 HAVA ÇELİĞİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52048","10X10 HAVA ÇELİĞİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52049","14X14 HAVA ÇELİĞİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52050","B-TECH KAYNAK MAKİNESİ 250 AH","AD","4095.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52051","2X6 MT 12 MT SÜRGÜLÜ MERDİVEN","AD","6084.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52052","SAPTAK 100MM SPATULA","AD","41.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-520521","SAPTAK 12CM SPATULA","AD","44.60000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-520522","SAPTAK 14CM SPATULA","AD","48.10000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52053","115 MM ELEKTROLİZE ELMAS TAŞLAMA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52054","B-TECH 200 AMP HYBRİD KAYNAK MAKİNASI","AD","3100.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52055","KARBON KESME ELEKTRODU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52056","KARBON ELEKTROD 5 MM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52057","B-TECH KOMPAKT KAYNAK MAKİNESİ 230 AH","AD","3978.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52058","TEFLON BANT BÜYÜK","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52059","METAL PARLATMA CİLASI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52060","YER TEMİZLEME RASPASI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52061","8 MM KARBON ELEKTROD","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52062","3/4 İSTAVROZ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52063","ALİMİNYUM SEMER 20*40","AD","1.90000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52064","43*47 AĞIR HİZMET KELEPÇESİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52065","40*43 AĞIR HİZMET KELEPÇESİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52066","EINHELL GC-DP 7835 DALGIÇ POMPA","AD","1500.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52067","12 MM GRANİT PANÇ","NULL","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52068","""160X1,0X32 MM HSS DAİRE TESTERE""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52069","SOUDAL MULTİSPREY 8 FACTÖR","AD","180.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52070","1-3/4 REDİKSİYON","AD","7.70000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52071","""AWS A5:1 E6010 2,5 MM SELÜLOZİK ELEKTROT""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52072","SAPTAK 8 CM SPATULA","AD","35.62000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52073","GUM TAPE SIZDIRMAZLIK BANTI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52074","FERM CSM1039 SUNTA KESME 185","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52075","H19 ALLEN LOKMA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52076","TEKALAMİT SARI GEÇME","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52077","300 MM YAYLI PERGEL","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52078","""3,5 MM HAVŞA MATKAP UCU""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52079","""3,0 MM HAVŞA MATKAP UCU""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52080","SAKIZ BANT","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52081","MİTUTOYO 200 MM MEKANİK KUMPAS","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52082","METAL AVADANLIK STANDI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52083","TEK YÖNLÜ METAL STANT","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52084","1/4X7 DİŞ KLAVUZ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52085","M30X2 DİŞ KLAVUZ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52086","İZOLELİ PASPAS","MT","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52087","KAROT DELME TESTERESİ 160X550 MM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52088","5/16 ZİNCİR KANCASI","AD","10.71000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52089","PO KAUÇUKLU GRES 4 KG","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52090","PO KAP GRES 4 KG","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52091","SÜPER GRES 3 4KG","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52092","ARAÇ ALTI BAKIM SEHPASI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52093","PANÇ MATKAP UCU","AD","38.25000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52094","M8X30 PLASTİK KOL","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52095","20MM MENTEŞE AÇMA YERİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52096","26MM MENTEŞE AÇMA YERİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52097","100X3X5 20 MM KONİK ÇANAK TAŞ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52099","M24X150 ÇELİK GÖVDE DENGE AYAĞI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52101","125X3X5X32 MM KONİK ÇANAK TAŞ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52102","62-65 HOOK WRENCHES WITH KANCA ANAHTAR","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52103","OSAKA 1'' SOMUN SOKME","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52104","OSAKA 1'' SOMUN SIKMA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52105","HYP220480 PMX 30 NOZZLE","NULL","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52106","HYP220478 PMX 30 ELEKTROT","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52107","""2,0-13 MM MANDREN""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52108","""2,0-20 MM MANDREN""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52109","M20X150 ÇELİK GÖVDE DENGE AYAK","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52110","95/100 KANCA ANAHTAR İZELTAŞ","AD","347.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-521101","68/75 KANCA ANAHTAR İZELTAŞ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52111","""BÖHLER ECOSPARK 420 1,20 MM""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52112","80-120 HOOK WR WITH ROUND KANCA ANAHTAR","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52113","120-180 HOOK WR WITH ROUND KANCA ANAHTAR","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52114","DEMİR SAP APARAT SIRIĞI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52115","1950 GAZ EKONOMİZÖRÜ","AD","2400.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52116","ÇAY KAZANI TKM 2 DEMLİKLİ 40 MODEL 70X32X41CM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52117","160X250 ŞAPKALI GÖNYE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52118","115 MM GERLİNGER ÇANAK YÜZEY TEMİZLEME ÇİFT ELMAS","AD","260.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52119","DW TERAZİLİ GÖNYE 65-90 DERECE 300 MM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52120","ÇANAK YÜZEY TEMİZLEME ÇİFT ELMAS 115 MM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52121","M8 PLASTİK KOL CİVATALI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52122","ATLAS 178 PARÇA GRAVUR SET","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52123","3302 125 MM YEDEK MAŞA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52124","3307 125 MM YEDEK MAŞA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52125","HAŞERE VE SİNEK ÖLDÜRÜCÜ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52126","250 BARDAKLIK ÇAYMATİK","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52127","CTM 75 SAÇAKLI İNOX ÇANAK FIRÇA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52128","""8,3 MM HAVŞA FREZE 90 DERECE""","AD","4.60000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52129","""10,4 MM HAVŞA FREZE 90 DERECE""","AD","5.40000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52130","FERM 5 Lİ SET","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52131","FERM 3 LÜ SET","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52132","27 MM L ALLEN","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52133","""12,4 MM HAVŞA FREZE 90 DERECE""","AD","5.90000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52134","115*22 KEÇE FLAP","AD","90.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52135","40X40 AYARLI PROFİL AYAK","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52136","3/8 ZİNCİR KİLİTİ","AD","14.28000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52137","5/8 ZİNCİR KİLİTİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52138","18 MM GERDİRME","AD","284.10000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52140","22 MM GERDİRME","AD","6.44000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52141","24 MM GERDİRME","AD","7.75200000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52142","26*410*35 KESKİ GFB","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52143","18 MM ELMAS PANÇ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52144","16 MM ELMAS PANÇ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52145","20 MM ELMAS PANÇ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52146","LASTİK HAVA JAKI","AD","75.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52147","10B-1 ZİNCİR","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52148","MIKNATISLI GÖNYE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52149","17 Lİ İZELTAŞ KOMBİNE ANAHTAR TAKIMI","AD","3027.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52150","315-8 AYNA BAĞLAMA FLANŞI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52151","K11-315 MM TORNA AYNASI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52152","KARASÖR KAPAK KAMASI","AD","24.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52153","15 MM KÖPÜK BANT 10 MT","AD","36.75000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52154","18 MM KÖPÜK BANT 10 MT","AD","42.63000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52155","24 MM KÖPÜK BANT 10 MT","AD","28.60000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52156","36 MM KÖPÜK BANT 10 MT","AD","81.22000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52157","42 MM KÖPÜK BANT 10 MT","AD","140.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52158","48 MM KÖPÜK BANT 10 MT","AD","108.73000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52160","""5*8 HAVA HORTUMU SPİRALLİ MAVİ 7,5 MT""","AD","572.05000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52161","LUXOR LX-520 SİLİKON TABANCASI","AD","85.80000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52162","LUXOR LX-521 KİMYASAL TABANCASI 345 ML","AD","225.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52163","PERÇİN TABANCASI MC-800","AD","665.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52164","LUXOR PLASTİK BORU MAKASI LX-PPC/42","AD","208.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52165","STANNOL LEHİM PASTASI 50 GR","AD","142.80000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52166","SW-26 TİG TORÇ 8 METRE DERİ KILIFLI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52167","10N48 NOZUL TOMBUL","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52168","""2,4 DİYOT""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52169","MK 1302 ÜSTTEN DEPO BOYA TABANCASI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52170","MK 1300 ÜSTTEN DEPO BOYA TABANCASI","AD","1500.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52171","1 TON 4 HAREKETLI VİNÇ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52172","6 MM MERMER SERAMİK MATKAP UCU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52173","12 Lİ KAYIŞ ZIMBA SETİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-52174","10 MM KÖPÜK BANT 10 MT","AD","22.27000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
